Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,(a|b)*aaa+,"[aaa, abaaa]","[aaAaaa, Aaaa, aa, 0aaa, Baaa, caaa]"
(ab|ba)*,(aa|bb|ab|ba)*(aa|bb)*,"[, aaabbbba]","[0, aB, Ab, A, a, bA, Ba, bB, Bb, Aa, aA]"
a+b,(a*b|a),"[aab, b, a]","[c, Ab, B, A, 0]"
(a|(b*bb))*,(a|b|ba|ab)*,"[, aabb]","[c, 0, aBa, bAb]"
0*10*(10*10*)*,[0-1]([0-1])?(([0-1])?)*,"[0, 1001]","[00?*, 00?, 2, 02, a, 0A, A, 0a, , 0*]"
(0*10*10*)*|0*,(0|1)*,"[, 10, 01]","[2, a, A]"
(0*10*10*)*|0*,(0|1)*1*,"[, 010]","[2, A, a]"
(ab|ba)*,(ab|aabb|ba|bbaa)*,"[, abaabbbabbaa]","[aAbb, bbAa, bbaA, Bbaa, 0, bBaa, aabB, aaBb, Ab, aB, A, a, bA, Ba, Aabb]"
(a|(b*bb))*,(a|b|ba|ab|aba)*(aba)*,"[, aabb]","[c, 0, aBa, abA, abAba]"
(a|b)(a|b)+aaa+,(a|b)*(aaa)a*,"[aaa, bbaaa, abaaa]","[aaaBaaa, aaaA, aaaAaaa, , 0aaa, Aaaa, caaa]"
(ab|ba)*,(ab|ba)*(aabb+bbaa+ba+ab)*,"[abbaaabbbbaabaab, , baabaabbbbaabaabaabbbbaabaab]","[aabbbbaaBaab, aabbbBaabaab, aabbbbAabaab, aabbbbaabaababaabbbbaabaab, 0, aabbbbaAbaab, Aabbbbaabaab, aabbbbaabaaB, aabbbbaabaAb, aAbbbbaabaab, aB, Ab, aaBbbbaabaab, A, bA, Ba, aabbbbaabAab, aabBbbaabaab, aabbBbaabaab]"
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)|(bb)|(ab)|(ba))*,[],"[aa*, 0, aB, Ab, a, A, Ba, bA, Aa, bB, Bb, aA]"
0(0|1)*0,0(0|1)*0|(00)*,"[, 010, 0010]","[0A0, a, A, 0]"
b*a*,((a+)|b+a*)*,"[, bab, ab]","[bc, B, 0, bA]"
(ab|ba)*,((ab|ba)+(aa|bb|ba|ab)*)?,"[babbab, abaaba, ]","[baAb, baaB, ab0, abBb, abbB, abAa, abaA, abBa, abbA, aba, abA]"
(a*ba*b)*a*ba*,a*b(ba+b)*|(a*|bb*)*,[aba],"[bbab*, bBab, c, Ab, B, 0, bbaB, bbAb, bba+b*]"
(ab|ba)*,((aa)*|(ab)*|(ba)*|(bb)*)*,[aaabbabb],"[aB, Ab, a, A, 0, bA, Ba, Aa, bB, Bb, aA]"
(a|(b*bb))*,(a*b+a*)*|a*,"[aa, bab, ab]","[c, B, A, 0, bAb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),"(0|1|10|11){2,3}","[10, 0101, 10011, 11100]","[0A, 0a, 0, 22, 0000]"
a+b,(a|a*)(b),"[aab, b]","[0b, B, Ab, bb]"
a+b,(a+b)*,"[, abab, ab]","[aB, Ab, a+b*]"
a+b,(a+b)+,"[abab, ab]","[ab+, Ab, aB, , a+b+]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba?)*,"[, abbb]","[aB, bbababAbabab, a, cb, ab0b, abaBab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+(0+1)*1*)*|(0+(1+0)*0*)*,"[10101101, 010, 101, 01001010]","[2, A, a, 01, 10]"
1?(01)*0?,((0|1)|(01|10))*,"[, 0011]","[2, a, A]"
(a*ba*b)*a*ba*,a*b(bb*|a*)*,"[bab, aabab]","[bc, Ab, bbBb, B, bA, , bB, b0]"
(ab|ba)*,(ab|ba)*(ab+ba)*,"[, abbaababbbaabba]","[aBba, abBa, abbA, Abba, A, 0, abbbaababba]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))(aaa)+,"[aaaa, abaaaa, abaaa, baaaaa]","[Baaaaaa, aaAa, aAaa, a, caaaaaa, 0aaaaaa, Aaaaa, aaaAaaaaaa]"
(a|b)*baa(a|b)*b,((a|b)*baa(a|b)*)*b,"[abbaaabb, b]","[baa0baab, B, baacbaab, baaBaabaab, baabAabaab, baabaAbaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0*1*)*1+|0+(0*1*)*0+,"[0, 10101, 101, 01010, 010, 1]","[0A0, 1A1, 2, A, 01, a, 10]"
(a|b)*baa(a|b)*b,(a|b)*(a|b)*b,[b],"[B, 0b, Ab, cb, Bb]"
0(0|1)*0,0+|(0|1)*|0+,"[, 10, 01]","[2, A, a, 0+]"
(a|(b*bb))*,((a|b)*|bb|(a|b)*)*,[],"[c, A, 0, bBb, *]"
(a|baa)*,(a|b)*(baa)*,"[, ab]","[c, 0, bAa, baA, Baa]"
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+0*)*|0*(1+0+1*)*,"[00, 11, 10, 01]","[2, A, a, 010A0]"
(ab|ba)*,((aa)|(ab)|(ba)|(bb))*,"[, aaabbabb]","[0, Ab, aB, a, A, bA, Ba, aA, bB, Aa, Bb]"
(a|baa)*,(a|(b|aa*))*,"[ba, ]","[B, ac, 0, aA]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|0+(1*0*)*|1+(0*1*)*,"[10, 0101, 1010]","[2, a, A, 0*, 1*]"
a(a|b)a(a|b)*,(aba|aaa|aab|abb|bba)(a|b)*,"[abab, aaba, aaaba, bbaaa, abb]","[Aba, Aaa, aaac, aaaB, a, bBa, abB, aBb, aaB, aAb, bbA, aaa0, 0, Bba, Abb, Aab, aaaA, aAa, aaA, aBa, abA]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((a|b)a*b)?a?,"[bb, ababbaab, abaa]","[0ba, abab, aAba, aa, abaBba, Aba, cba, abA, aBa]"
